id,status,bikes,docks,month,day,hours,minutes
1,1,0,36,10,9,3,54
1,1,0,36,10,9,3,49
1,1,0,36,10,9,3,29
1,1,0,36,10,9,3,24
1,1,13,23,10,9,6,29
1,1,13,23,10,9,6,24
1,1,21,15,10,9,12,29
1,1,8,28,10,9,15,59
1,1,4,32,10,9,16,24
1,1,8,28,10,9,15,54
1,1,4,32,10,9,16,29
1,1,7,29,10,9,16,9
1,1,0,36,10,9,19,29
1,1,0,36,10,9,21,59
1,1,0,36,10,10,1,24
1,1,0,36,10,10,1,29
1,1,0,36,10,10,0,49
1,1,0,36,10,10,4,4
1,1,0,36,10,10,3,49
1,1,16,20,10,10,6,59
1,1,19,17,10,10,13,9
1,1,19,17,10,10,13,14
1,1,19,17,10,10,13,4
1,1,0,36,10,10,18,59
1,1,0,36,10,10,21,54
1,1,0,36,10,10,22,19
1,1,7,29,10,11,4,9
1,1,22,14,10,11,6,54
1,1,20,16,10,11,6,39
1,1,30,6,10,11,9,39
1,1,31,5,10,11,9,49
1,1,21,15,10,11,12,29
1,1,21,15,10,11,13,4
1,1,18,18,10,11,15,29
1,1,15,21,10,11,15,59
1,1,11,25,10,11,19,4
1,1,8,28,10,11,22,4
1,1,8,28,10,11,21,59
1,1,3,33,10,12,0,54
1,1,10,26,10,12,9,4
1,1,10,26,10,12,11,54
1,1,11,25,10,1,13,9
1,1,11,25,10,1,13,14
1,1,11,25,10,1,13,34
1,1,0,36,10,1,17,14
1,1,0,36,10,1,20,24
1,1,0,36,10,1,23,4
1,1,0,36,10,1,22,49
1,1,13,23,10,2,6,29
1,1,11,25,10,2,6,14
1,1,24,12,10,2,12,24
1,1,24,12,10,2,14,24
1,1,15,21,10,2,16,9
1,1,12,24,10,2,19,39
1,1,12,24,10,2,20,14
1,1,12,24,10,2,19,54
1,1,5,31,10,2,23,34
1,1,5,31,10,3,2,24
1,1,5,31,10,3,2,19
1,1,7,29,10,3,5,9
1,1,6,30,10,3,4,29
1,1,6,30,10,3,4,39
1,1,29,7,10,3,7,39
1,1,29,7,10,3,7,44
1,1,24,12,10,3,10,39
1,1,24,12,10,3,10,59
1,1,23,13,10,3,10,54
1,1,16,20,10,3,13,24
1,1,0,36,10,3,16,54
1,1,0,36,10,3,19,29
1,1,0,36,10,3,22,39
1,1,0,36,10,4,1,24
1,1,6,30,10,4,4,4
1,1,6,30,10,4,4,19
1,1,21,15,10,4,7,39
1,1,17,19,10,4,7,4
1,1,17,19,10,4,7,9
1,1,19,17,10,4,13,4
1,1,20,16,10,4,13,34
1,1,17,19,10,4,16,39
1,1,9,27,10,4,19,24
1,1,9,27,10,4,19,39
1,1,9,27,10,4,19,14
1,1,9,27,10,4,19,34
1,1,7,29,10,4,22,29
1,1,2,34,10,5,1,39
1,1,2,34,10,5,1,19
1,1,2,34,10,5,1,24
1,1,2,34,10,5,0,59
1,1,15,21,10,5,10,14
1,1,15,21,10,5,10,4
1,1,15,21,10,5,12,29
1,1,14,22,10,5,16,19
1,1,14,22,10,5,16,14
1,1,18,18,10,5,18,39
1,1,18,18,10,5,18,9
1,1,18,18,10,5,21,4
1,1,18,18,10,5,21,44
1,1,20,16,10,6,1,24
1,1,20,16,10,6,1,9
1,1,21,15,10,6,4,34
1,1,21,15,10,6,5,4
1,1,21,15,10,6,4,39
1,1,21,15,10,6,7,24
1,1,21,15,10,6,6,59
1,1,21,15,10,6,6,49
1,1,21,15,10,6,13,54
1,1,21,15,10,6,14,14
1,1,21,15,10,6,17,4
1,1,21,15,10,6,19,39
1,1,21,15,10,6,19,44
1,1,16,20,10,6,22,34
1,1,15,21,10,6,23,9
1,1,15,21,10,6,22,44
1,1,11,25,10,7,4,39
1,1,12,24,10,7,5,9
1,1,30,6,10,7,8,4
1,1,30,6,10,7,7,29
1,1,26,10,10,7,10,24
1,1,22,14,10,7,13,44
1,1,21,15,10,7,13,54
1,1,1,35,10,7,19,34
1,1,1,35,10,7,19,44
1,1,0,36,10,8,0,34
1,1,0,36,10,8,4,9
1,1,0,36,10,8,4,14
1,1,13,23,10,8,7,9
1,1,17,19,10,8,9,54
1,1,15,21,10,8,10,9
1,1,13,23,10,8,12,29
1,1,13,23,10,8,12,49
1,1,10,26,10,8,15,49
1,1,9,27,10,8,15,54
1,1,0,36,10,8,18,19
1,1,0,36,10,8,22,29
1,1,0,36,10,8,22,39
1,1,0,36,10,9,1,39
1,1,0,36,10,9,1,34
1,1,7,29,10,9,4,19
1,1,7,29,10,9,4,29
1,1,20,16,10,9,7,39
1,1,21,15,10,9,13,14
1,1,21,15,10,9,13,9
1,1,21,15,10,9,13,4
1,1,18,18,10,9,15,9
1,1,15,21,10,9,15,19
1,1,0,36,10,9,18,29
1,1,0,36,10,9,18,34
1,1,0,36,10,9,21,14
1,1,0,36,10,10,0,9
1,1,0,36,10,10,0,14
1,1,0,36,10,10,0,19
1,1,0,36,10,10,3,39
1,1,0,36,10,10,3,14
1,1,0,36,10,10,3,34
1,1,9,27,10,10,6,44
1,1,7,29,10,10,6,9
1,1,8,28,10,10,6,24
1,1,7,29,10,10,6,34
1,1,6,30,10,10,6,3
1,1,20,16,10,10,10,19
1,1,19,17,10,10,12,19
1,1,19,17,10,10,12,24
1,1,19,17,10,10,11,59
1,1,11,25,10,10,15,34
1,1,13,23,10,10,15,9
1,1,0,36,10,11,0,9
1,1,0,36,10,11,0,14
1,1,0,36,10,10,23,49
1,1,0,36,10,10,23,54
1,1,0,36,10,11,2,59
1,1,0,36,10,11,2,49
1,1,0,36,10,11,3,24
1,1,10,26,10,11,5,49
1,1,32,4,10,11,9,9
1,1,32,4,10,11,9,24
1,1,21,15,10,11,12,24
1,1,20,16,10,11,11,54
1,1,20,16,10,11,14,49
1,1,21,15,10,11,15,4
1,1,20,16,10,11,15,14
1,1,13,23,10,11,18,14
1,1,3,33,10,12,0,19
1,1,4,32,10,11,23,49
1,1,3,33,10,12,0,24
1,1,5,31,10,12,5,54
1,1,11,25,10,12,10,4
1,1,11,25,10,12,9,39
1,1,12,24,10,1,11,54
1,1,12,24,10,1,12,9
1,1,0,36,10,1,17,44
1,1,0,36,10,1,20,49
1,1,0,36,10,1,20,44
1,1,0,36,10,1,21,9
1,1,0,36,10,2,0,19
1,1,0,36,10,2,0,14
1,1,0,36,10,2,2,49
1,1,0,36,10,2,2,34
1,1,9,27,10,2,5,49
1,1,29,7,10,2,8,29
1,1,24,12,10,2,13,34
1,1,24,12,10,2,13,29
1,1,24,12,10,2,13,4
1,1,15,21,10,2,17,29
1,1,15,21,10,2,17,39
1,1,12,24,10,2,19,4
1,0,7,29,10,2,22,19
1,1,9,27,10,2,21,59
1,1,7,29,10,2,22,34
1,1,5,31,10,3,2,4
1,1,5,31,10,3,1,49
1,1,29,7,10,3,8,19
1,1,17,19,10,3,14,19
1,1,13,23,10,3,14,44
1,1,13,23,10,3,14,39
1,1,0,36,10,3,17,39
1,1,0,36,10,3,17,24
1,1,0,36,10,3,21,14
1,1,0,36,10,3,20,44
1,1,0,36,10,3,23,39
1,1,0,36,10,3,23,54
1,1,0,36,10,4,3,9
1,1,0,36,10,4,2,34
1,1,0,36,10,4,3,4
1,1,0,36,10,4,2,49
1,1,0,36,10,4,2,39
1,1,7,29,10,4,6,9
1,1,23,13,10,4,8,34
1,1,23,13,10,4,8,39
1,1,19,17,10,4,11,39
1,1,18,18,10,4,14,54
1,1,17,19,10,4,14,29
1,1,8,28,10,4,20,49
1,1,4,32,10,4,23,39
1,1,4,32,10,4,23,44
1,1,2,34,10,4,23,49
1,1,2,34,10,4,23,59
1,1,4,32,10,4,23,34
1,1,2,34,10,5,2,39
1,1,2,34,10,5,3,4
1,1,2,34,10,5,5,54
1,1,2,34,10,5,5,44
1,1,2,34,10,5,5,34
1,1,15,21,10,5,8,44
1,1,15,21,10,5,8,59
1,1,15,21,10,5,11,24
1,1,16,20,10,5,11,54
1,1,13,23,10,5,14,44
1,1,15,21,10,5,17,54
1,1,16,20,10,5,17,44
1,1,18,18,10,5,20,49
1,1,18,18,10,5,20,19
1,1,18,18,10,5,20,29
1,1,20,16,10,5,23,39
1,1,20,16,10,5,23,54
1,1,20,16,10,5,23,24
1,1,20,16,10,5,23,49
1,1,21,15,10,6,2,24
1,1,21,15,10,6,2,29
1,1,21,15,10,6,5,49
1,1,21,15,10,6,8,44
1,1,22,14,10,6,11,24
1,1,22,14,10,6,11,34
1,1,22,14,10,6,11,39
1,1,22,14,10,6,11,29
1,1,22,14,10,6,11,19
1,1,21,15,10,6,17,24
1,1,21,15,10,6,17,19
1,1,21,15,10,6,17,59
1,1,19,17,10,6,20,54
1,1,19,17,10,6,20,29
1,1,15,21,10,7,2,44
1,1,15,21,10,7,2,19
1,1,30,6,10,7,8,34
1,1,14,22,10,7,14,49
1,1,17,19,10,7,14,29
1,1,9,27,10,7,17,9
1,1,8,28,10,7,17,14
1,1,3,33,10,7,17,44
1,1,1,35,10,7,20,4
1,1,0,36,10,7,23,34
1,1,0,36,10,8,2,29
1,1,0,36,10,8,2,24
1,1,17,19,10,8,8,24
1,1,11,25,10,8,11,9
1,1,11,25,10,8,11,29
1,1,17,19,10,8,14,39
1,1,5,31,10,8,16,49
1,1,5,31,10,8,17,4
1,1,5,31,10,8,16,59
1,1,0,36,10,8,20,19
1,1,0,36,10,9,2,34
1,1,0,36,10,9,3,9
1,1,0,36,10,9,2,39
1,1,7,29,10,9,5,34
1,1,8,28,10,9,5,44
1,1,12,24,10,9,6,9
1,1,23,13,10,9,8,59
1,1,23,13,10,9,8,54
1,1,21,15,10,9,11,59
1,1,19,17,10,9,11,34
1,1,0,36,10,9,17,59
1,1,0,36,10,9,19,44
1,1,0,36,10,9,23,9
1,1,0,36,10,9,22,49
1,1,0,36,10,10,4,34
1,1,19,17,10,10,8,19
1,1,20,16,10,10,8,59
1,1,19,17,10,10,8,24
1,1,17,19,10,10,11,14
1,1,17,19,10,10,11,19
1,1,18,18,10,10,11,49
1,1,18,18,10,10,11,54
1,1,17,19,10,10,11,29
1,1,18,18,10,10,14,24
1,1,0,36,10,10,17,9
1,1,0,36,10,10,17,49
1,1,0,36,10,10,20,4
1,1,0,36,10,10,22,54
1,1,0,36,10,10,22,29
1,1,0,36,10,11,2,34
1,1,0,36,10,11,2,24
1,1,28,8,10,11,10,59
1,1,20,16,10,11,13,59
1,1,19,17,10,11,14,19
1,1,13,23,10,11,17,34
1,1,13,23,10,11,17,19
1,1,13,23,10,11,17,39
1,1,11,25,10,11,20,4
1,1,3,33,10,12,2,19
1,1,5,31,10,12,5,4
1,1,5,31,10,12,5,34
1,1,5,31,10,12,5,39
1,1,10,26,10,12,8,39
1,1,10,26,10,12,8,29
1,1,12,24,10,12,8,4
1,1,12,24,10,1,11,59
1,1,6,30,10,1,15,14
1,1,0,36,10,1,18,54
1,1,0,36,10,1,18,29
1,1,0,36,10,1,21,34
1,1,0,36,10,1,21,29
1,1,0,36,10,1,21,14
1,1,0,36,10,1,23,54
1,1,0,36,10,1,23,34
1,1,0,36,10,2,2,9
1,1,0,36,10,2,2,14
1,1,4,32,10,2,4,29
1,1,0,36,10,2,3,54
1,1,26,10,10,2,7,24
1,1,25,11,10,2,7,14
1,1,23,13,10,2,10,34
1,1,26,10,10,2,10,14
1,1,24,12,10,2,10,29
1,1,24,12,10,2,13,44
1,1,12,24,10,2,20,44
1,1,12,24,10,2,20,29
1,1,12,24,10,2,20,49
1,1,12,24,10,2,21,4
1,1,7,29,10,2,22,49
1,1,7,29,10,2,23,4
1,1,7,29,10,2,23,9
1,1,7,29,10,2,22,54
1,1,5,31,10,3,0,59
1,1,5,31,10,3,1,4
1,1,5,31,10,3,4,9
1,1,25,11,10,3,6,59
1,1,26,10,10,3,7,9
1,1,27,9,10,3,7,19
1,1,26,10,10,3,7,4
1,1,17,19,10,3,12,54
1,1,0,36,10,3,16,14
1,1,2,34,10,3,16,4
1,1,0,36,10,3,18,29
1,1,0,36,10,3,18,49
1,1,0,36,10,3,21,59
1,1,0,36,10,3,21,54
1,1,0,36,10,4,0,54
1,1,0,36,10,4,0,34
1,1,0,36,10,4,3,19
1,1,0,36,10,4,3,44
1,1,16,20,10,4,6,59
1,1,8,28,10,4,6,24
1,1,23,13,10,4,9,44
1,1,23,13,10,4,9,24
1,1,20,16,10,4,12,44
1,1,20,16,10,4,12,54
1,1,21,15,10,4,12,39
1,1,19,17,10,4,15,54
1,1,19,17,10,4,15,14
1,1,11,25,10,4,18,14
1,1,7,29,10,4,21,44
1,1,8,28,10,4,21,19
1,1,2,34,10,5,0,44
1,1,2,34,10,5,0,49
1,1,2,34,10,5,3,19
1,1,15,21,10,5,7,9
1,1,15,21,10,5,9,29
1,1,13,23,10,5,13,4
1,1,12,24,10,5,13,19
1,1,13,23,10,5,13,9
1,1,14,22,10,5,15,34
1,1,18,18,10,5,19,44
1,1,18,18,10,5,22,14
1,1,18,18,10,5,21,54
1,1,19,17,10,6,0,24
1,1,20,16,10,6,0,14
1,1,19,17,10,6,0,39
1,1,19,17,10,6,0,19
1,1,20,16,10,6,3,39
1,1,21,15,10,6,6,29
1,1,22,14,10,6,9,34
1,1,22,14,10,6,9,44
1,1,22,14,10,6,9,4
1,1,22,14,10,6,9,19
1,1,22,14,10,6,12,29
1,1,22,14,10,6,12,14
1,1,21,15,10,6,15,9
1,1,21,15,10,6,18,9
1,1,19,17,10,6,21,14
1,1,19,17,10,6,21,19
1,1,19,17,10,6,21,44
1,1,15,21,10,7,3,29
1,1,14,22,10,7,6,24
1,1,22,14,10,7,12,4
1,1,23,13,10,7,12,34
1,1,14,22,10,7,14,54
1,1,0,36,10,7,20,59
1,1,0,36,10,7,21,29
1,1,0,36,10,8,0,24
1,1,0,36,10,8,2,54
1,1,1,35,10,8,5,49
1,1,4,32,10,8,6,29
1,1,16,20,10,8,9,29
1,1,16,20,10,8,9,14
1,1,15,21,10,8,12,4
1,1,13,23,10,8,11,44
1,1,14,22,10,8,11,54
1,1,15,21,10,8,12,9
1,1,13,23,10,8,12,19
1,1,12,24,10,8,14,54
1,1,17,19,10,8,14,59
1,1,1,35,10,8,17,54
1,1,1,35,10,8,17,34
1,1,0,36,10,8,21,4
1,1,0,36,10,9,2,19
1,1,0,36,10,9,1,49
1,1,0,36,10,9,1,59
1,1,0,36,10,9,2,9
1,1,7,29,10,9,5,14
1,1,7,29,10,9,4,44
1,1,21,15,10,9,8,4
1,1,21,15,10,9,7,54
1,1,20,16,10,9,11,9
1,1,21,15,10,9,10,44
1,1,19,17,10,9,11,14
1,1,21,15,10,9,10,54
1,1,21,15,10,9,10,39
1,1,21,15,10,9,10,59
1,1,21,15,10,9,13,44
1,1,20,16,10,9,14,14
1,1,1,35,10,9,17,14
1,1,2,34,10,9,16,44
1,1,1,35,10,9,17,9
1,1,1,35,10,9,16,59
1,1,1,35,10,9,17,19
1,1,0,36,10,9,20,49
1,1,0,36,10,9,20,54
1,1,0,36,10,9,23,19
1,1,0,36,10,9,23,34
1,1,0,36,10,10,2,39
1,1,0,36,10,10,2,54
1,1,0,36,10,10,2,59
1,1,1,35,10,10,5,34
1,1,1,35,10,10,5,39
1,1,19,17,10,10,10,34
1,1,0,36,10,10,20,19
1,1,0,36,10,11,1,34
1,1,0,36,10,11,1,29
1,1,7,29,10,11,4,49
1,1,32,4,10,11,7,59
1,1,33,3,10,11,7,39
1,1,32,4,10,11,7,44
1,1,28,8,10,11,10,39
1,1,31,5,10,11,10,29
1,1,29,7,10,11,10,19
1,1,20,16,10,11,13,49
1,1,12,24,10,11,16,34
1,1,11,25,10,11,19,54
1,1,11,25,10,11,19,44
1,1,7,29,10,11,22,24
1,1,3,33,10,12,1,49
1,1,5,31,10,12,4,14
1,1,13,23,10,12,7,34
1,1,13,23,10,12,7,54
1,1,14,22,10,12,7,24
1,1,10,26,10,12,13,34
1,1,10,26,10,12,15,14
1,1,10,26,10,12,15,29
1,1,5,31,10,12,17,49
1,1,5,31,10,12,19,59
1,1,5,31,10,12,20,9
1,1,4,32,10,12,22,39
1,1,4,32,10,12,22,9
1,1,4,32,10,12,22,29
1,1,6,30,10,13,0,29
1,1,8,28,10,13,2,59
1,1,8,28,10,13,4,44
1,1,8,28,10,13,4,14
1,1,7,29,10,13,7,14
1,1,7,29,10,13,8,34
1,1,7,29,10,13,8,54
1,1,8,28,10,13,11,44
1,1,7,29,10,13,16,39
1,1,2,34,10,13,21,49
1,1,2,34,10,13,22,9
1,1,1,35,10,14,0,39
1,1,1,35,10,14,0,19
1,1,1,35,10,14,0,44
1,1,1,35,10,14,4,34
1,1,16,20,10,14,7,14
1,1,15,21,10,14,6,59
1,1,19,17,10,14,7,24
1,1,18,18,10,14,9,14
1,1,14,22,10,14,11,19
1,1,14,22,10,14,11,39
1,1,16,20,10,14,14,24
1,1,1,35,10,14,21,29
1,1,1,35,10,14,21,24
1,1,1,35,10,14,21,4
1,1,0,36,10,14,23,39
1,1,0,36,10,15,1,44
1,1,0,36,10,15,1,24
1,1,0,36,10,15,1,34
1,1,0,36,10,15,3,39
1,1,0,36,10,15,3,44
1,1,14,22,10,15,6,24
1,1,27,9,10,15,8,9
1,1,27,9,10,15,8,19
1,1,16,20,10,15,15,19
1,1,22,14,10,15,14,49
1,1,2,34,10,15,17,24
1,1,3,33,10,15,17,14
1,1,0,36,10,15,21,54
1,1,0,36,10,16,1,29
1,1,0,36,10,16,3,59
1,1,0,36,10,16,3,54
1,1,0,36,10,16,3,39
1,1,0,36,10,16,3,44
1,1,11,25,10,16,6,29
1,1,10,26,10,16,6,14
1,1,10,26,10,16,5,54
1,1,15,21,10,16,8,29
1,1,15,21,10,16,8,24
1,1,15,21,10,16,8,14
1,1,11,25,10,16,10,59
1,1,13,23,10,16,12,34
1,1,16,20,10,16,15,4
1,1,15,21,10,16,17,9
1,1,15,21,10,16,17,24
1,1,14,22,10,16,19,34
1,1,14,22,10,16,19,19
1,1,14,22,10,16,21,34
1,1,14,22,10,16,21,44
1,1,14,22,10,16,22,9
1,1,14,22,10,16,21,54
1,1,14,22,10,16,23,54
1,1,14,22,10,17,2,34
1,1,14,22,10,17,4,44
1,1,14,22,10,17,4,19
1,1,26,10,10,17,6,39
1,1,18,18,10,17,6,49
1,1,19,17,10,17,6,59
1,1,20,16,10,17,9,24
1,1,20,16,10,17,9,29
1,1,18,18,10,17,11,34
1,1,17,19,10,17,11,9
1,1,8,28,10,17,15,54
1,1,13,23,10,17,15,39
1,1,9,27,10,17,15,49
1,1,10,26,10,17,20,14
1,1,10,26,10,17,20,34
1,1,10,26,10,17,20,39
1,1,9,27,10,17,22,44
1,1,9,27,10,17,22,29
1,1,7,29,10,18,5,14
1,1,7,29,10,18,4,54
1,1,7,29,10,18,5,34
1,1,7,29,10,18,5,29
1,1,22,14,10,18,9,49
1,1,20,16,10,18,10,4
1,1,22,14,10,18,9,39
1,1,14,22,10,18,14,9
1,1,16,20,10,18,14,4
1,1,13,23,10,18,14,34
1,1,6,30,10,18,16,19
1,1,6,30,10,18,16,34
1,1,6,30,10,18,20,49
1,1,6,30,10,18,20,59
1,1,6,30,10,18,21,4
1,1,6,30,10,18,21,19
1,1,6,30,10,18,23,19
1,1,6,30,10,18,23,9
1,1,6,30,10,19,1,54
1,1,13,23,10,19,6,4
1,1,13,23,10,19,10,4
1,1,13,23,10,19,10,9
1,1,15,21,10,19,12,29
1,1,14,22,10,19,15,9
1,1,14,22,10,19,17,19
1,1,14,22,10,19,16,44
1,1,14,22,10,19,16,54
1,1,14,22,10,19,17,24
1,1,14,22,10,19,17,14
1,1,15,21,10,19,21,39
1,1,15,21,10,19,21,49
1,1,15,21,10,19,21,54
1,1,15,21,10,19,21,44
1,1,15,21,10,19,23,29
1,1,15,21,10,19,23,59
1,1,15,21,10,19,23,49
1,1,15,21,10,20,1,44
1,1,15,21,10,20,3,59
1,1,16,20,10,20,6,14
1,1,16,20,10,20,6,44
1,1,17,19,10,20,8,29
1,1,17,19,10,20,8,34
1,1,16,20,10,20,8,59
1,1,15,21,10,20,11,24
1,1,16,20,10,20,15,54
1,1,16,20,10,20,15,49
1,1,16,20,10,20,17,39
1,1,12,24,10,20,20,14
1,1,9,27,10,20,22,9
1,1,9,27,10,20,22,39
1,1,8,28,10,21,0,14
1,1,8,28,10,21,0,54
1,1,8,28,10,21,2,39
1,1,7,29,10,21,4,49
1,1,7,29,10,21,5,24
1,1,19,17,10,21,7,34
1,1,17,19,10,21,7,4
1,1,7,29,10,12,16,14
1,1,6,30,10,12,16,24
1,1,5,31,10,12,19,9
1,1,5,31,10,12,19,34
1,1,5,31,10,12,19,49
1,1,5,31,10,12,19,14
1,1,5,31,10,12,19,19
1,1,5,31,10,12,19,29
1,1,5,31,10,12,20,39
1,1,5,31,10,12,21,14
1,1,5,31,10,12,23,14
1,1,5,31,10,12,23,34
1,1,4,32,10,12,23,9
1,1,8,28,10,13,1,29
1,1,8,28,10,13,1,49
1,1,8,28,10,13,1,39
1,1,8,28,10,13,3,44
1,1,8,28,10,13,3,24
1,1,8,28,10,13,5,34
1,1,7,29,10,13,7,44
1,1,7,29,10,13,7,49
1,1,8,28,10,13,12,19
1,1,8,28,10,13,12,34
1,1,7,29,10,13,14,44
1,1,7,29,10,13,14,54
1,1,8,28,10,13,14,34
1,1,3,33,10,13,17,54
1,1,3,33,10,13,19,59
1,1,3,33,10,13,19,54
1,1,2,34,10,13,21,19
1,1,1,35,10,13,23,49
1,1,1,35,10,13,23,59
1,1,1,35,10,13,23,54
1,1,1,35,10,13,23,44
1,1,1,35,10,13,23,39
1,1,1,35,10,14,4,9
1,1,4,32,10,14,6,14
1,1,18,18,10,14,8,39
1,1,18,18,10,14,8,44
1,1,18,18,10,14,8,49
1,1,18,18,10,14,8,34
1,1,14,22,10,14,10,29
1,1,15,21,10,14,13,4
1,1,14,22,10,14,15,4
1,1,0,36,10,14,17,19
1,1,0,36,10,14,17,24
1,1,0,36,10,14,21,39
1,0,0,36,10,14,22,19
1,1,0,36,10,15,0,9
1,1,0,36,10,15,0,19
1,1,0,36,10,15,2,34
1,1,0,36,10,15,2,9
1,1,0,36,10,15,2,39
1,1,7,29,10,15,5,4
1,1,20,16,10,15,6,44
1,1,29,7,10,15,7,14
1,1,29,7,10,15,7,19
1,1,25,11,10,15,9,4
1,1,22,14,10,15,11,14
1,1,24,12,10,15,11,44
1,1,25,11,10,15,13,44
1,1,25,11,10,15,13,39
1,1,14,22,10,15,15,34
1,1,14,22,10,15,15,39
1,1,0,36,10,15,18,29
1,1,0,36,10,15,20,9
1,1,0,36,10,15,22,44
1,1,0,36,10,16,0,49
1,1,0,36,10,16,0,34
1,1,0,36,10,16,1,14
1,1,0,36,10,16,1,9
1,1,0,36,10,16,0,59
1,1,0,36,10,16,0,54
1,1,0,36,10,16,3,29
1,1,0,36,10,16,3,24
1,1,9,27,10,16,5,39
1,1,8,28,10,16,5,29
1,1,8,28,10,16,5,4
1,1,8,28,10,16,5,24
1,1,9,27,10,16,5,34
1,1,14,22,10,16,7,19
1,1,15,21,10,16,7,44
1,1,15,21,10,16,7,34
1,1,14,22,10,16,9,39
1,1,14,22,10,16,9,59
1,1,13,23,10,16,12,29
1,1,12,24,10,16,11,59
1,1,14,22,10,16,16,19
1,1,14,22,10,16,16,24
1,1,15,21,10,16,16,49
1,1,14,22,10,16,18,44
1,1,14,22,10,16,18,39
1,1,14,22,10,16,20,59
1,1,14,22,10,16,21,4
1,1,14,22,10,16,23,39
1,1,14,22,10,16,23,9
1,1,14,22,10,17,1,34
1,1,14,22,10,17,3,49
1,1,14,22,10,17,3,44
1,1,19,17,10,17,6,4
1,1,19,17,10,17,6,9
1,1,18,18,10,17,10,44
1,1,19,17,10,17,10,19
1,1,18,18,10,17,10,49
1,1,21,15,10,17,13,4
1,1,21,15,10,17,13,9
1,1,17,19,10,17,14,54
1,1,16,20,10,17,17,29
1,1,10,26,10,17,19,49
1,1,10,26,10,17,19,19
1,1,8,28,10,17,21,39
1,1,8,28,10,17,21,34
1,1,10,26,10,17,23,39
1,1,9,27,10,17,23,24
1,1,9,27,10,17,23,29
1,1,9,27,10,18,2,24
1,1,9,27,10,18,2,14
1,1,9,27,10,18,2,19
1,1,9,27,10,18,2,4
1,1,7,29,10,18,4,54
1,1,19,17,10,18,6,59
1,1,15,21,10,18,6,49
1,1,15,21,10,18,6,44
1,1,20,16,10,18,8,19
1,1,20,16,10,18,8,24
1,1,16,20,10,18,12,24
1,1,16,20,10,18,13,4
1,1,13,23,10,18,14,44
1,1,11,25,10,18,15,19
1,1,6,30,10,18,17,44
1,1,6,30,10,18,19,54
1,1,6,30,10,19,2,54
1,1,6,30,10,19,5,14
1,1,6,30,10,19,4,49
1,1,13,23,10,19,7,29
1,1,13,23,10,19,9,49
1,1,13,23,10,19,9,19
1,1,14,22,10,19,14,14
1,1,14,22,10,19,14,24
1,1,14,22,10,19,16,9
1,1,15,21,10,19,18,29
1,1,15,21,10,19,18,49
1,1,15,21,10,19,18,34
1,1,15,21,10,19,20,34
1,1,15,21,10,19,23,9
1,1,15,21,10,19,22,44
1,1,15,21,10,20,1,14
1,1,15,21,10,20,1,29
1,1,15,21,10,20,1,9
1,1,15,21,10,20,3,24
1,1,15,21,10,20,3,39
1,1,15,21,10,20,3,54
1,1,15,21,10,20,3,14
1,1,16,20,10,20,5,49
1,1,16,20,10,20,8,9
1,1,16,20,10,20,10,14
1,1,15,21,10,20,12,19
1,1,15,21,10,20,12,39
1,1,16,20,10,20,14,39
1,1,15,21,10,20,16,49
1,1,9,27,10,20,21,54
1,1,9,27,10,20,21,14
1,1,9,27,10,20,21,44
1,1,8,28,10,21,0,4
1,1,8,28,10,20,23,29
1,1,8,28,10,21,0,9
1,1,8,28,10,21,2,14
1,1,8,28,10,21,1,49
1,1,8,28,10,21,1,54
1,1,7,29,10,21,4,29
1,1,13,23,10,21,6,29
1,1,9,27,10,21,6,14
1,1,15,21,10,21,6,39
1,1,10,26,10,12,13,44
1,1,6,30,10,12,17,24
1,1,6,30,10,12,16,54
1,1,5,31,10,12,21,44
1,1,4,32,10,12,22,4
1,1,5,31,10,12,23,44
1,1,5,31,10,12,23,39
1,1,5,31,10,12,23,54
1,1,8,28,10,13,2,29
1,1,8,28,10,13,2,19
1,1,8,28,10,13,6,19
1,1,6,30,10,13,9,19
1,1,6,30,10,13,9,59
1,1,6,30,10,13,10,4
1,1,6,30,10,13,10,29
1,1,8,28,10,13,13,24
1,1,8,28,10,13,13,14
1,0,7,29,10,13,15,54
1,1,3,33,10,13,18,39
1,1,3,33,10,13,18,14
1,1,3,33,10,13,18,19
1,1,3,33,10,13,18,24
1,1,2,34,10,13,20,39
1,1,2,34,10,13,21,4
1,1,2,34,10,13,22,54
1,1,2,34,10,13,22,39
1,1,1,35,10,13,23,14
1,1,2,34,10,13,22,59
1,1,2,34,10,13,22,49
1,1,1,35,10,14,0,54
1,1,1,35,10,14,1,4
1,1,1,35,10,14,3,9
1,1,1,35,10,14,3,29
1,1,2,34,10,14,5,49
1,1,2,34,10,14,5,54
1,1,19,17,10,14,7,39
1,1,17,19,10,14,7,59
1,1,15,21,10,14,10,4
1,1,15,21,10,14,9,59
1,1,15,21,10,14,12,4
1,1,15,21,10,14,12,19
1,1,14,22,10,14,11,59
1,1,12,24,10,14,13,54
1,1,14,22,10,14,13,39
1,1,1,35,10,14,18,9
1,1,0,36,10,14,18,4
1,1,1,35,10,14,18,24
1,1,1,35,10,14,20,39
1,1,1,35,10,14,20,9
1,1,0,36,10,14,22,54
1,1,0,36,10,14,22,24
1,1,0,36,10,14,22,49
1,1,0,36,10,15,1,19
1,1,0,36,10,15,0,54
1,1,0,36,10,15,0,44
1,1,0,36,10,15,0,59
1,1,0,36,10,15,3,4
1,1,0,36,10,15,3,29
